workers,n_images,mode,tasks,time_mean,time_median,time_std,time_min,time_max,time_ci95,reps,compute_median,pool_setup_median,cpu_main_median,cpu_children_median,cpu_total_median,throughput_median,throughput_mean,imbalance_median,task_count,speedup,efficiency,speedup_compute,amdahl_serial_fraction,cpu_overhead_ratio,level,backend,chunksize,scheduling,tasks_per_worker
14,1500,process/dynamic,188,2.0142074624003725,2.0373500710011285,0.05953998684966648,1.9434130129993719,2.0823650260026625,0.07391680626788534,5,1.994271719999233,0.04175510900313384,0.07320699999999647,27.32165900000018,27.3875170000002,736.2504958526438,745.2335023109027,1.0214552625717852,188,5.041071326516263,0.36007652332259027,5.149963729618356,0.13670672657889155,2.666638586042736,heavy,process,8,dynamic,13.428571428571429
14,1500,process/dynamic,94,2.0454168867996487,2.0431147210001654,0.024458541810400556,2.01152245999765,2.069907320001221,0.030364422168233624,5,2.000482628998725,0.0421094829980575,0.058487999999982776,27.275560999999925,27.334048999999908,734.1731644250037,733.4309761840976,1.0274115678206683,94,5.026847939293385,0.35906056709238465,5.133974609987082,0.1373111887496695,2.661432570765071,heavy,process,16,dynamic,6.714285714285714
14,1500,process/dynamic,47,2.1465431494005314,2.137706404999335,0.041163714580401044,2.089507560001948,2.1964319969993085,0.05110330849733929,5,2.097595472001558,0.039441105000150856,0.04498999999998432,26.171098999999913,26.216088999999897,701.6866284780891,699.0042543832421,1.1337909236552162,47,4.804414208134843,0.3431724434382031,4.896285848290597,0.14722976050289455,2.552580232174013,heavy,process,32,dynamic,3.357142857142857
14,1500,process/dynamic,24,2.344983360599872,2.3494343200000003,0.030943857445852707,2.309652002997609,2.387650926000788,0.03841571416166626,5,2.311724570001388,0.03793452700119815,0.03731399999998075,25.547941000000037,25.584150000000022,638.4515571390818,639.7523042897546,1.2709071566711245,24,4.371446751062894,0.3122461965044924,4.442755490111651,0.16943085079232503,2.4910502686718483,heavy,process,64,dynamic,1.7142857142857142
14,1500,process/dynamic,12,2.315423241600365,2.3157383690013376,0.029459895944583203,2.273805054999684,2.3492957369999203,0.036573427983886346,5,2.2778736309992382,0.03837185599695658,0.03625499999998283,22.56709899999987,22.60135099999988,647.7415670436359,647.9139229384493,1.2228864359254532,12,4.4350549969203925,0.3167896426371709,4.50877822423113,0.16589760459516112,2.2006242724849723,heavy,process,128,dynamic,0.8571428571428571
14,1500,process/dynamic,6,2.8545887026004495,2.8503084689982643,0.033393406018589124,2.8203282419999596,2.9100588360015536,0.04145674283625937,5,2.8135725560023275,0.037224760999379214,0.03344699999999534,16.36500799999976,16.397884999999775,526.2588299880301,525.5267117504325,1.0346889618788797,6,3.603268606435845,0.2573763290311318,3.6503153270703024,0.22195086075660939,1.596611802029752,heavy,process,256,dynamic,0.42857142857142855
14,1500,process/dynamic,3,4.622649679599272,4.666048518996831,0.0932220976829825,4.501248624001164,4.7256974289994105,0.1157319660099572,5,4.6307338290025655,0.03587687199978973,0.031906999999989694,13.675709999999526,13.707881999999557,321.47115356667786,324.59542971390454,1.0204732055034524,3,2.2010973488993497,0.1572212392070964,2.217883256574878,0.4123433689529259,1.3346944549270099,heavy,process,512,dynamic,0.21428571428571427
14,1500,process/dynamic,1,10.389198631800536,10.302424371999223,0.19703749518351343,10.215735300000233,10.713304476001213,0.24461514235404527,5,10.268292962999112,0.034557192000647774,0.03040300000000684,10.322747000000163,10.353306000000146,145.59679798056305,144.42159998622088,1.0,1,0.9968941924886607,0.07120672803490434,1.0002078302604183,1.0033551361886184,1.0080696717671762,heavy,process,1500,dynamic,0.07142857142857142
20,1500,process/dynamic,1500,1.6464846952003427,1.6302577709975594,0.0646915085344418,1.5743702690015198,1.7448738949969993,0.0803122398328909,5,1.5631879670036142,0.051502682003047084,0.5317490000000191,29.318275000000085,29.845230000000072,920.0998925968288,912.1374768707668,1.0069816973300592,1500,6.299879201750505,0.3149939600875252,6.570180452889781,0.11445600245496718,2.9059385678270813,heavy,process,1,dynamic,75.0
20,1500,process/dynamic,750,1.7397195976009243,1.7213841510019847,0.04038545598503395,1.7051943299993582,1.7955451190027816,0.05013712773607518,5,1.669871369998873,0.05151278100311174,0.3414410000000032,31.147559,31.503625999999997,871.3917803454149,862.5759772558134,1.0127732565324332,750,5.966377126814746,0.2983188563407373,6.1504300328273755,0.12379568278513525,3.0674115032720395,heavy,process,2,dynamic,37.5
20,1500,process/dynamic,375,1.799955179999961,1.8097000620000472,0.04375737288899486,1.7537078309978824,1.8618027570009872,0.054323244356671685,5,1.7343667749992164,0.054742954001994804,0.19961499999999432,33.231236000000536,33.43552000000054,828.8666345859698,833.7459643339895,1.020531479347554,375,5.675209522648176,0.2837604761324088,5.921715736859813,0.13284731390171667,3.2555141006906316,heavy,process,4,dynamic,18.75
20,1500,process/dynamic,188,1.8582256438006879,1.8463650500016229,0.049284645973128205,1.8066044600018358,1.9400124450003204,0.06118516011055247,5,1.7887392669981637,0.05762578300345922,0.1298060000000021,33.42164099999991,33.529058999999904,812.4070589392285,807.6664247793202,1.0354760804114018,188,5.562511608953297,0.2781255804476649,5.741712732809486,0.13660516390330277,3.264621706418386,heavy,process,8,dynamic,9.4
20,1500,process/dynamic,94,1.9239069047995145,1.9078485559984983,0.04230253045404751,1.874451350999152,1.974956641002791,0.05251710847884852,5,1.845511814000929,0.062336741997569334,0.08768899999998325,34.48802799999976,34.57313599999975,786.2259272539349,779.9642067871823,1.0547445102677837,94,5.383250674016154,0.2691625337008077,5.565083326524017,0.14290670130181354,3.3662802837548895,heavy,process,16,dynamic,4.7
20,1500,process/dynamic,47,1.9472248645994115,1.9531310649981606,0.03230414662681942,1.8968303610017756,1.985580853997817,0.04010446548960479,5,1.9003012529974512,0.05282981200070935,0.06761900000000765,33.00423699999965,33.07365899999968,767.9976151530889,770.4982269736925,1.1261171468280657,47,5.25844230786905,0.2629221153934525,5.4046309809034465,0.1475477740469864,3.2202808042444335,heavy,process,32,dynamic,2.35
20,1500,process/dynamic,24,2.1257927292004752,2.123875555000268,0.03218446146757405,2.0783900520000316,2.1585671979992185,0.03995588056043076,5,2.070884042997932,0.052991512002336094,0.055681000000021186,31.965627000000495,32.02279600000048,706.256068755314,705.7493450956179,1.2791558819440918,24,4.835700943409732,0.2417850471704866,4.9594409014478655,0.16504763473145365,3.1179614948874566,heavy,process,64,dynamic,1.2
20,1500,process/dynamic,12,2.358176205599011,2.3607342719988083,0.01866584294468617,2.33230941399961,2.37862021500041,0.023172989612053812,5,2.303214782001305,0.0527958109996689,0.0484909999999843,22.847256999999445,22.895173999999457,635.395528328551,636.1167403690506,1.2172522618907253,12,4.350522270472992,0.21752611352364962,4.459170332380162,0.1893236424042339,2.2292329174112613,heavy,process,128,dynamic,0.6
